,0,1,2,3,4,5
gene-expression,0.1804117644767946,0.0144087412394827,0.0089501399512966,0.0068077751833053,0.0075726030384814,0.006138979899422
mixed,0.7047014455792244,0.6814067066463929,0.6390117118455375,0.5510937676469098,0.4628711296414675,0.41911355277118
spatial,0.0135699625739466,0.0135699625739466,0.0135699625739466,0.0135699625739466,0.0135699625739466,0.0135699625739466
