,original,pc = 0,pc = 0.1,pc = 0.2,pc = 0.5,pc = 1,pc = 2
0,0.08595430107526882,0.08494623655913978,0.020094086021505378,0.09435483870967742,0.1948252688172043,0.3724462365591398,0.06518817204301075
1,0.09045698924731183,0.07405913978494624,0.10013440860215053,0.13051075268817205,0.06344086021505377,0.06955645161290322,0.11135752688172043
2,0.13138440860215053,0.07331989247311828,0.041666666666666664,0.04966397849462366,0.2237231182795699,0.013508064516129032,0.31411290322580643
3,0.10598118279569893,0.08004032258064517,0.1375,0.1978494623655914,0.3273521505376344,0.024059139784946237,0.1735215053763441
4,0.11411290322580646,0.08615591397849462,0.08884408602150537,0.14771505376344085,0.10369623655913979,0.17264784946236558,0.22157258064516128
5,0.13615591397849464,0.09065860215053763,0.06169354838709677,0.13259408602150538,0.20423387096774193,0.13998655913978494,0.35423387096774195
6,0.09388440860215054,0.08245967741935484,0.03951612903225806,0.16532258064516128,0.2760752688172043,0.20275537634408602,0.06155913978494624
7,0.07405913978494624,0.05981182795698925,0.14643817204301074,0.004435483870967742,0.053763440860215055,0.029704301075268818,0.03514784946236559
8,0.12620967741935485,0.06471774193548387,0.11841397849462365,0.3696236559139785,0.029301075268817204,0.5281586021505377,0.4381720430107527
9,0.09388440860215054,0.0532258064516129,0.12096774193548387,0.014650537634408602,0.2025537634408602,0.12634408602150538,0.06512096774193549
10,0.10530913978494624,0.07486559139784946,0.054704301075268816,0.09106182795698925,0.2377016129032258,0.10940860215053763,0.18286290322580645
11,0.08380376344086021,0.0834005376344086,0.2623655913978495,0.304502688172043,0.08044354838709677,0.1137768817204301,0.3018817204301075
12,0.09858870967741935,0.020967741935483872,0.2368951612903226,0.05309139784946237,0.00913978494623656,0.1685483870967742,0.3228494623655914
13,0.10772849462365591,0.09462365591397849,0.45436827956989245,0.23111559139784946,0.17533602150537633,0.033602150537634407,0.3151209677419355
14,0.2473790322580645,0.057459677419354836,0.12526881720430108,0.07251344086021505,0.17661290322580644,0.006182795698924731,0.42600806451612905
15,0.08131720430107527,0.023588709677419356,0.09758064516129032,0.007325268817204301,0.2864247311827957,0.18481182795698925,0.03407258064516129
16,0.09321236559139785,0.04126344086021505,0.07211021505376344,0.11236559139784946,0.1480510752688172,0.09045698924731183,0.15161290322580645
17,0.14059139784946237,0.056653225806451615,0.04865591397849462,0.2325940860215054,0.09657258064516129,0.3935483870967742,0.17278225806451614
18,0.1881720430107527,0.010483870967741936,0.07533602150537634,0.1135752688172043,0.11619623655913978,0.1247983870967742,0.47748655913978494
19,0.09193548387096774,0.07856182795698925,0.21619623655913978,0.20504032258064517,0.08373655913978495,0.062298387096774197,0.30705645161290324
20,0.23844086021505376,0.1153225806451613,0.0648521505376344,0.05793010752688172,0.38272849462365593,0.028024193548387095,0.23743279569892473
21,0.15591397849462366,0.049059139784946235,0.07063172043010753,0.06303763440860215,0.19771505376344087,0.29045698924731184,0.4064516129032258
22,0.09247311827956989,0.0260752688172043,0.1538978494623656,0.09838709677419355,0.16841397849462367,0.05141129032258065,0.01821236559139785
23,0.14099462365591398,0.11424731182795698,0.09307795698924731,0.12681451612903225,0.18864247311827956,0.020833333333333332,0.07573924731182796
24,0.09301075268817205,0.08897849462365591,0.11969086021505376,0.0448252688172043,0.17446236559139786,0.11008064516129032,0.4491263440860215
25,0.0956989247311828,0.0616263440860215,0.028024193548387095,0.020833333333333332,0.2135752688172043,0.12600806451612903,0.3081317204301075
26,0.1239247311827957,0.08803763440860216,0.04408602150537634,0.17990591397849462,0.20779569892473118,0.07063172043010753,0.008198924731182796
27,0.09798387096774193,0.0875,0.13595430107526882,0.25577956989247314,0.15739247311827956,0.21330645161290324,0.08676075268817204
28,0.1786290322580645,0.022379032258064518,0.17809139784946237,0.06149193548387097,0.1034274193548387,0.17426075268817204,0.07251344086021505
29,0.13138440860215053,0.11290322580645161,0.17876344086021506,0.13393817204301076,0.17426075268817204,0.04946236559139785,0.11391129032258064
30,0.1155241935483871,0.11364247311827957,0.07358870967741936,0.010080645161290322,0.25349462365591396,0.08010752688172043,0.30376344086021506
31,0.1273521505376344,0.10833333333333334,0.08615591397849462,0.08279569892473118,0.11135752688172043,0.13326612903225807,0.18004032258064517
32,0.210752688172043,0.12876344086021504,0.1866263440860215,0.09220430107526882,0.1586021505376344,0.33736559139784944,0.18864247311827956
33,0.10961021505376344,0.08494623655913978,0.056518817204301075,0.08125,0.43783602150537637,0.3243951612903226,0.016599462365591396
34,0.11498655913978495,0.0271505376344086,0.24798387096774194,0.018548387096774192,0.07580645161290323,0.10403225806451613,0.5466397849462366
35,0.15893817204301075,0.06297043010752688,0.11404569892473118,0.3935483870967742,0.24858870967741936,0.3879704301075269,0.05504032258064516
36,0.0719758064516129,0.07190860215053764,0.15416666666666667,0.1101478494623656,0.22943548387096774,0.05860215053763441,0.2209005376344086
37,0.13958333333333334,0.04764784946236559,0.07836021505376344,0.1515456989247312,0.13440860215053763,0.5196908602150537,0.09778225806451613
38,0.12506720430107526,0.0793010752688172,0.12338709677419354,0.1715725806451613,0.15134408602150537,0.3860215053763441,0.05604838709677419
39,0.12829301075268817,0.09012096774193548,0.03514784946236559,0.11841397849462365,0.20826612903225805,0.22103494623655914,0.2411290322580645
40,0.1909274193548387,0.031518817204301074,0.1898521505376344,0.045564516129032256,0.2908602150537634,0.08353494623655915,0.4018817204301075
41,0.21411290322580645,0.03797043010752688,0.09791666666666667,0.2086693548387097,0.16834677419354838,0.13400537634408602,0.20470430107526882
42,0.22829301075268818,0.15658602150537634,0.09038978494623656,0.17278225806451614,0.3225806451612903,0.1282258064516129,0.09973118279569892
43,0.17143817204301076,0.04576612903225807,0.0066532258064516125,0.30349462365591395,0.2861559139784946,0.02836021505376344,0.0648521505376344
44,0.11706989247311828,0.03864247311827957,0.04610215053763441,0.14375,0.009408602150537635,0.010349462365591398,0.06706989247311827
45,0.1885752688172043,0.05987903225806451,0.09422043010752688,0.06189516129032258,0.14536290322580644,0.04758064516129032,0.12526881720430108
46,0.16149193548387097,0.1497983870967742,0.03803763440860215,0.08521505376344087,0.06814516129032258,0.35940860215053766,0.2469758064516129
47,0.17419354838709677,0.14408602150537633,0.09059139784946237,0.10255376344086022,0.09119623655913979,0.18091397849462365,0.03870967741935484
48,0.047311827956989246,0.04610215053763441,0.3881720430107527,0.10262096774193548,0.19926075268817203,0.05221774193548387,0.12379032258064517
49,0.256989247311828,0.044422043010752685,0.04206989247311828,0.27143817204301074,0.17540322580645162,0.33030913978494625,0.17358870967741935
50,0.2178763440860215,0.04831989247311828,0.14065860215053763,0.05262096774193548,0.17956989247311828,0.30719086021505376,0.05893817204301075
51,0.18272849462365592,0.029368279569892474,0.1635752688172043,0.06276881720430108,0.006384408602150538,0.2504704301075269,0.07533602150537634
52,0.16411290322580646,0.08581989247311828,0.049193548387096775,0.1219758064516129,0.16572580645161292,0.07224462365591398,0.2448252688172043
53,0.07762096774193548,0.06908602150537635,0.01021505376344086,0.09771505376344086,0.1898521505376344,0.10188172043010753,0.11438172043010753
54,0.18629032258064515,0.07856182795698925,0.025470430107526882,0.04838709677419355,0.12916666666666668,0.11868279569892473,0.16149193548387097
55,0.11505376344086021,0.059408602150537636,0.0020161290322580645,0.030913978494623656,0.17768817204301074,0.1827956989247312,0.24516129032258063
56,0.21922043010752687,0.0752016129032258,0.05060483870967742,0.08723118279569893,0.09368279569892474,0.001411290322580645,0.0991263440860215
57,0.23891129032258066,0.09294354838709677,0.062029569892473116,0.1809811827956989,0.052083333333333336,0.038978494623655914,0.1389784946236559
58,0.2135752688172043,0.047379032258064516,0.042809139784946236,0.28198924731182795,0.10416666666666667,0.08440860215053764,0.16975806451612904
59,0.17916666666666667,0.1338037634408602,0.20416666666666666,0.061223118279569895,0.3717069892473118,0.2140456989247312,0.08528225806451613
60,0.22318548387096773,0.11364247311827957,0.1678763440860215,0.06370967741935483,0.38326612903225804,0.13985215053763442,0.4830645161290323
61,0.1797715053763441,0.08481182795698924,0.27903225806451615,0.04045698924731183,0.14206989247311827,0.14280913978494625,0.463239247311828
62,0.15719086021505377,0.10221774193548387,0.2288978494623656,0.260752688172043,0.13413978494623655,0.0573252688172043,0.09926075268817204
63,0.21243279569892473,0.014583333333333334,0.09502688172043011,0.21001344086021506,0.08077956989247312,0.16989247311827957,0.23716397849462365
64,0.12614247311827956,0.0752016129032258,0.14025537634408602,0.17708333333333334,0.3155913978494624,0.004301075268817204,0.3022177419354839
65,0.2864247311827957,0.0573252688172043,0.07688172043010753,0.15806451612903225,0.1303763440860215,0.00456989247311828,0.26814516129032256
66,0.2600806451612903,0.12076612903225807,0.21028225806451614,0.16364247311827956,0.10947580645161291,0.016935483870967744,0.40483870967741936
67,0.24939516129032258,0.12345430107526882,0.18004032258064517,0.054771505376344086,0.07963709677419355,0.05060483870967742,0.07096774193548387
68,0.1616263440860215,0.11397849462365592,0.15651881720430108,0.054637096774193546,0.19146505376344086,0.02768817204301075,0.2439516129032258
