,0,1,2,3,4,5
0,0.8764940239043825,0.6993661716769284,0.696848967765302,0.6957986236870695,0.696848967765302,0.6900036218761314
1,0.8764940239043825,0.6982977182180365,0.6978268743208976,0.696052155016298,0.6909815284317272,0.6892068091271274
2,0.8764940239043825,0.6982433900760593,0.6915429192321617,0.6898768562115171,0.6901847156827233,0.6890981528431721
3,0.8764940239043825,0.6981347337921039,0.6901847156827233,0.6967222021006876,0.6898768562115171,0.6892973560304231
4,0.8764940239043825,0.6978449837015571,0.6963600144875043,0.6896776530242658,0.6892430278884458,0.6892973560304233
5,0.8764940239043825,0.7004346251358198,0.6915791379934803,0.6967222021006874,0.6897138717855843,0.6892068091271275
6,0.8764940239043825,0.6980804056501264,0.6961970300615715,0.6978268743208977,0.6901666063020641,0.6899130749728354
7,0.8764940239043825,0.6999456718580219,0.6977001086562835,0.6884824339007601,0.6901666063020641,0.6888446215139438
8,0.8764940239043825,0.6994748279608834,0.6978268743208977,0.6888084027526253,0.6899674031148131,0.6901666063020641
9,0.8764940239043825,0.6993118435349506,0.6972473741398041,0.6958891705903655,0.6909815284317272,0.6892973560304231
