,0,1,2,3,4,5
0,0.8598484848484849,0.8063175810973161,0.7372847416900271,0.6257342143906015,0.5826324923241217,0.5301027900146839
1,0.8598484848484849,0.8164797757308765,0.7352656521158717,0.6351955680149508,0.6247163262581761,0.4611867574422638
2,0.8598484848484849,0.7970731544520085,0.7411894273127747,0.6674342544386593,0.5921272193298621,0.4802930182886127
3,0.8598484848484849,0.8032639167000394,0.7325290348418096,0.6604091576558531,0.6233813910025359,0.4999165665465223
4,0.8598484848484849,0.8116573221198767,0.7329295154185013,0.6769790415164858,0.6010045387798688,0.4621378988119072
5,0.8598484848484849,0.8128921372313437,0.7294253103724463,0.6762281404351884,0.6080296355626746,0.5039547456948335
6,0.8598484848484849,0.8009611533840604,0.7481310906421034,0.6499299158990783,0.574122280069416,0.5003170471232141
7,0.8598484848484849,0.81642971565879,0.7330963823254568,0.6703377386196764,0.6026732078494189,0.5554331864904547
8,0.8598484848484849,0.7952209317848079,0.7475136830863698,0.670220931784808,0.5554164997997594,0.5078594313175808
9,0.8598484848484849,0.8116573221198766,0.7451441730076085,0.6409691629955943,0.57774329195034,0.5276832198638362
