,0,1,2,3,4,5
0,0.8598484848484849,0.8205513282605785,0.7999265785609395,0.7848918702442925,0.7855593378721124,0.7760979842477637
1,0.8598484848484849,0.8250734214390596,0.8078694433319981,0.78846282205313,0.7831731411026561,0.7648511547189955
2,0.8598484848484849,0.8200507275397136,0.7958216526498458,0.7814043518889329,0.7830229608863967,0.7665365104792413
3,0.8598484848484849,0.8248398077693226,0.8058336670671465,0.7852089173675074,0.7708416766786806,0.7650513950073418
4,0.8598484848484849,0.8247396876251496,0.8004605526631955,0.7835736216793481,0.7828727806701369,0.7633159791750099
5,0.8598484848484849,0.8231377653183815,0.8031304231744752,0.7815211587238017,0.7790849018822583,0.7740455212922169
6,0.8598484848484849,0.8169136296889595,0.8156955012681879,0.7970397810706173,0.7762147910826324,0.7668702442931509
7,0.8598484848484849,0.8137431584568142,0.8126418368709111,0.7936023227873442,0.7702075824322515,0.7753303964757702
8,0.8598484848484849,0.8142437591776795,0.8056501134694964,0.7962888799893201,0.7840074756374311,0.774846482445601
9,0.8598484848484849,0.8272927513015614,0.8031137364837799,0.7863769857161919,0.7700907755973829,0.7715091443065007
