,0,1,2,3,4,5
0,0.8661417322834646,0.8529348604151743,0.8327487473156755,0.8274516821760906,0.7810307802433778,0.716284896206155
1,0.8661417322834646,0.8446671438797412,0.8269863994273434,0.7875089477451671,0.7836793128131702,0.7737294201861126
2,0.8661417322834646,0.8409806728704354,0.8368289191123828,0.8130637079455969,0.7851825340014309,0.7474946313528981
3,0.8661417322834646,0.8527559055118099,0.8248031496062984,0.8278453829634925,0.7802433786685747,0.7807444523979948
4,0.8661417322834646,0.8457408732999272,0.8413743736578372,0.7976020042949169,0.7813528990694338,0.7630637079455969
5,0.8661417322834646,0.8499999999999986,0.8327129563350025,0.803793843951323,0.7663922691481738,0.7929849677881163
6,0.8661417322834646,0.8561560486757325,0.8370436649964198,0.8192913385826763,0.779599141016463,0.7302075876879023
7,0.8661417322834646,0.8537938439513231,0.8299928418038645,0.8046170365067992,0.7834645669291329,0.719183965640658
8,0.8661417322834646,0.8549391553328549,0.8308876163206861,0.8086972083035062,0.7994989262705786,0.7656764495347167
9,0.8661417322834646,0.8450608446671427,0.8343593414459545,0.8277380100214737,0.7800286327845374,0.7548317823908369
