,0,1,2,3,4,5
0,0.8661417322834646,0.8294917680744441,0.7894416607015022,0.7119541875447382,0.6104509663564773,0.4759484609878305
1,0.8661417322834646,0.8210093056549737,0.7704366499642079,0.6187186828919102,0.6549391553328552,0.5310307802433781
2,0.8661417322834646,0.8181102362204713,0.7864352183249811,0.7161417322834638,0.6428418038654251,0.5385468861846809
3,0.8661417322834646,0.8193629205440218,0.7452755905511802,0.7016463851109509,0.5473872584108795,0.5661059413027908
4,0.8661417322834646,0.8373299928418027,0.7816034359341436,0.6824982104509655,0.6130279169649241,0.5588403722261982
5,0.8661417322834646,0.8211166785969923,0.7838582677165344,0.7067644953471716,0.6094130279169642,0.5725125268432348
6,0.8661417322834646,0.8418038654259115,0.7869362920544013,0.7115246957766634,0.6440229062276299,0.5269863994273436
7,0.8661417322834646,0.8313171080887604,0.7771653543307077,0.6738010021474581,0.6148890479599134,0.4982462419470287
8,0.8661417322834646,0.8362920544022893,0.7773801002147449,0.7050823192555469,0.6253758052970642,0.568289191123836
9,0.8661417322834646,0.8242662848962048,0.7749821045096622,0.7316392269148166,0.644166070150321,0.5367215461703644
